IMEI,total_duration,dropoff_datetime,pickup_datetime,user_on_booking_lat_long,user_on_dropoff_lat_long
864000000000000,31415,2023-03-04 01:03:34,2023-03-04 01:03:03,"2.9223439,101.6397572","2.9224266,101.6397992"
864000000000000,311134,2023-01-12 05:54:27,2023-01-12 05:49:16,"2.9253751,101.6558318","2.9197516,101.6568251"
863000000000000,13007,2023-02-26 16:04:33,2023-02-26 16:04:20,"2.9356217,101.6410759","2.9356791,101.6410618"
864000000000000,285306,2023-03-15 00:16:44,2023-03-15 00:11:59,"2.9339026,101.6311583","2.9337304,101.6364267"
864000000000000,995855,2023-04-04 23:45:12,2023-04-04 23:28:36,"2.9231191,101.6340742","2.9305612,101.638016"
864000000000000,4642539,2023-04-02 11:57:26,2023-04-02 10:40:03,"2.9356152,101.641056","2.93565,101.6409985"
863000000000000,147112,2023-01-07 18:08:24,2023-01-07 18:05:57,"2.9353115,101.6407336","2.9355658,101.6410846"
863000000000000,6841340,2023-01-25 11:10:10,2023-01-25 09:16:09,"2.9356125,101.6411429","2.9356163,101.6411118"
863000000000000,6000000,2023-02-16 19:40:45,2023-02-16 18:00:45,"2.9352413,101.6406614","2.935208,101.640679"
864000000000000,7217829,2023-02-25 03:59:14,2023-02-25 01:58:56,"2.9146744,101.6670036","2.9146356,101.6668946"
864000000000000,156412,2023-01-15 10:34:46,2023-01-15 10:32:10,"2.9224789,101.6342969","2.9251376,101.6374239"
864000000000000,304954,2023-04-01 02:27:01,2023-04-01 02:21:56,"2.921255,101.6372933","2.9247587,101.6502372"
864000000000000,250416,2023-03-22 14:09:31,2023-03-22 14:05:20,"2.9338029,101.6326656","2.9305638,101.6380848"
864000000000000,581710,2023-02-18 21:06:12,2023-02-18 20:56:30,"2.9219271,101.6512662","2.9253422,101.6375729"
864000000000000,588033,2023-04-01 02:00:41,2023-04-01 01:50:53,"2.9245203,101.6373532","2.9188686,101.6566147"
864000000000000,408716,2023-03-19 08:12:50,2023-03-19 08:06:01,"2.9215467,101.6415902","2.9234028,101.6616971"
864000000000000,468831,2023-02-08 21:35:22,2023-02-08 21:27:33,"2.9186358,101.6457121","2.9110876,101.6392226"
863000000000000,3685610,2023-03-25 01:14:25,2023-03-25 00:13:00,"2.9187,101.65235","3.148134,101.7056393"
864000000000000,448833,2023-02-12 15:00:35,2023-02-12 14:53:06,"2.9219846,101.6612639","2.9225522,101.6511386"
864000000000000,518362,2023-02-20 13:58:07,2023-02-20 13:49:29,"2.9226475,101.6339896","2.9286361,101.6546881"
864000000000000,631006,2023-01-01 20:29:46,2023-01-01 20:19:15,"2.9251178,101.6374299","2.9216886,101.6510423"
864000000000000,1530239,2023-01-24 19:16:17,2023-01-24 18:50:47,"2.9211951,101.6557133","2.9212737,101.6556988"
864000000000000,235264,2023-02-15 20:05:25,2023-02-15 20:01:29,"2.9238762,101.6549837","2.9217078,101.6511676"
863000000000000,6627596,2023-03-18 18:33:18,2023-03-18 16:42:51,"2.9352523,101.6407212","2.9359209,101.6413535"
864000000000000,1784673,2023-01-14 11:29:56,2023-01-14 11:00:11,"2.916407,101.6455248","2.9238262,101.637364"
864000000000000,337766,2023-02-12 23:06:27,2023-02-12 23:00:49,"2.9231176,101.6341767","2.9206157,101.6369926"
864000000000000,226824,2023-02-06 05:12:32,2023-02-06 05:08:45,"2.9235243,101.6356271","2.9250742,101.6374199"
864000000000000,2013224,2023-03-31 16:25:51,2023-03-31 15:52:18,"2.9304968,101.6378444","2.925059,101.6374887"
863000000000000,4375374,2023-02-10 21:50:49,2023-02-10 20:37:53,"2.9352463,101.6407526","2.9352508,101.6407539"
863000000000000,5892451,2023-01-31 11:17:40,2023-01-31 09:39:27,"2.9355844,101.6411114","2.9356925,101.6411806"
863000000000000,1073422,2023-01-14 23:12:52,2023-01-14 22:54:58,"2.9350317,101.64092","2.9345269,101.6404525"
864000000000000,316698,2023-03-05 18:50:38,2023-03-05 18:45:21,"2.920128,101.6363146","2.9185384,101.6418256"
863000000000000,2187725,2023-02-12 16:35:08,2023-02-12 15:58:40,"2.9352216,101.6406992","2.9352718,101.6407569"
864000000000000,399864,2023-01-10 10:52:36,2023-01-10 10:45:56,"2.9223395,101.6414459","2.9223846,101.6540938"
864000000000000,576439,2023-01-17 17:36:39,2023-01-17 17:27:02,"2.9307766,101.6378783","2.9232504,101.6339444"
863000000000000,1335095,2023-03-15 02:27:04,2023-03-15 02:04:49,"2.9258009,101.636577","2.9231476,101.6345086"
864000000000000,364746,2023-03-25 16:21:01,2023-03-25 16:14:56,"2.913644,101.6553286","2.921734,101.6510789"
864000000000000,817714,2023-01-07 22:02:16,2023-01-07 21:48:38,"2.9218088,101.6514149","2.9286126,101.6548745"
864000000000000,1385232,2023-01-13 17:49:15,2023-01-13 17:26:09,"2.9232233,101.6339984","2.9231367,101.6340733"
864000000000000,721310,2023-02-22 17:09:49,2023-02-22 16:57:47,"2.9133334,101.6553259","2.9138943,101.667259"
864000000000000,701423,2023-03-18 18:26:20,2023-03-18 18:14:38,"2.9086573,101.6557234","2.9230778,101.6340128"
863000000000000,3632288,2023-02-10 21:36:33,2023-02-10 20:36:01,"2.9353137,101.640812","2.9352182,101.6406821"
864000000000000,493099,2023-02-12 16:27:54,2023-02-12 16:19:41,"2.9234437,101.662349","2.9140965,101.6695057"
863000000000000,38525,2023-02-05 11:23:07,2023-02-05 11:22:28,"2.935618,101.6410372","2.9358136,101.642224"
863000000000000,309403,2023-02-15 00:42:03,2023-02-15 00:36:53,"2.9352954,101.640691","2.9352226,101.6406932"
863000000000000,3130653,2023-01-14 19:11:12,2023-01-14 18:19:01,"2.9356325,101.6410753","2.9356761,101.6411326"
864000000000000,404420,2023-04-02 18:26:58,2023-04-02 18:20:14,"2.9148063,101.6574052","2.9216374,101.6513653"
864000000000000,466356,2023-02-13 21:30:42,2023-02-13 21:22:56,"2.9217726,101.6511051","2.9136159,101.6553385"
863000000000000,3198529,2023-03-12 11:12:26,2023-03-12 10:19:07,"2.9357279,101.6415024","2.9357242,101.641313"
864000000000000,39151,2023-03-21 00:51:29,2023-03-21 00:50:50,"2.9218097,101.6510937","2.9218086,101.6510191"
864000000000000,667642,2023-03-06 19:00:25,2023-03-06 18:49:17,"2.9199261,101.6567726","2.9231585,101.6341"
863000000000000,2400427,2023-02-17 21:06:27,2023-02-17 20:26:27,"2.9352593,101.6407274","2.9352984,101.6407793"
863000000000000,360007,2023-01-28 09:14:16,2023-01-28 09:08:16,"2.9355903,101.6410549","2.9355976,101.6410555"
864000000000000,224636,2023-02-03 08:47:23,2023-02-03 08:43:38,"2.9355723,101.6410293","2.9355205,101.6410384"
864000000000000,699126,2023-01-21 16:20:15,2023-01-21 16:08:36,"2.9211346,101.6370181","2.9222233,101.6344517"
864000000000000,3950210,2023-02-09 23:15:59,2023-02-09 22:10:09,"2.9355923,101.641054","2.9207261,101.6556949"
864000000000000,399601,2023-01-12 02:07:40,2023-01-12 02:01:00,"2.918461,101.6358659","2.9216549,101.6371863"
864000000000000,386557,2023-02-09 12:58:04,2023-02-09 12:51:37,"2.913658,101.6552128","2.9221718,101.6610341"
864000000000000,465446,2023-01-13 14:15:33,2023-01-13 14:07:48,"2.9323678,101.6481392","2.9286761,101.6547146"
864000000000000,910674,2023-01-04 21:50:20,2023-01-04 21:35:10,"2.9226663,101.6511211","2.9254138,101.6378033"
864000000000000,254549,2023-02-18 19:59:59,2023-02-18 19:55:44,"2.922142,101.6351547","2.9214998,101.6355063"
864000000000000,232427,2023-03-29 16:23:20,2023-03-29 16:19:27,"2.925166,101.6374964","2.9214345,101.6374179"
864000000000000,397776,2023-01-23 21:17:05,2023-01-23 21:10:27,"2.9165681,101.6458098","2.9225651,101.6511173"
864000000000000,1158054,2023-03-03 19:27:39,2023-03-03 19:08:21,"2.9238359,101.6552618","2.9159222,101.6408684"
864000000000000,59680,2023-02-17 19:22:27,2023-02-17 19:21:27,"2.9212359,101.655642","2.9210534,101.6558313"
864000000000000,644679,2023-01-01 20:29:49,2023-01-01 20:19:04,"2.9251874,101.6375749","2.9217066,101.6510791"
864000000000000,2649514,2023-01-29 12:04:34,2023-01-29 11:20:24,"2.9146987,101.6669618","2.9147092,101.6692706"
864000000000000,216342,2023-03-29 13:50:05,2023-03-29 13:46:29,"2.9220651,101.6610479","2.9148881,101.6574652"
864000000000000,978013,2023-03-30 19:52:05,2023-03-30 19:35:47,"2.9340093,101.6313371","2.9319853,101.6475823"
864000000000000,33124,2023-03-14 17:08:01,2023-03-14 17:07:28,"2.9201811,101.6363403","2.9201981,101.6363478"
864000000000000,379942,2023-01-04 21:26:55,2023-01-04 21:20:35,"2.9196727,101.6566857","2.9285099,101.6544037"
864000000000000,5716648,2023-02-26 22:56:48,2023-02-26 21:21:32,"2.9146913,101.6669355","2.9157156,101.6690657"
864000000000000,734660,2023-04-02 17:50:39,2023-04-02 17:38:24,"2.9224285,101.6397899","2.9207839,101.6560511"
864000000000000,320808,2023-03-10 08:58:13,2023-03-10 08:52:52,"2.9136218,101.6552813","2.9209869,101.6611816"
864000000000000,402906,2023-03-23 10:55:48,2023-03-23 10:49:05,"2.9252284,101.6496934","2.9182042,101.6489642"
864000000000000,1067703,2023-02-01 19:24:03,2023-02-01 19:06:16,"2.9229445,101.6340386","2.9229889,101.6341809"
864000000000000,347114,2023-01-31 14:21:40,2023-01-31 14:15:53,"2.9221807,101.6610978","2.9151198,101.6574246"
864000000000000,575639,2023-03-08 08:52:01,2023-03-08 08:42:26,"2.9253309,101.6376346","2.9265943,101.6514694"
863000000000000,7055449,2023-01-12 00:06:09,2023-01-11 22:08:34,"2.9357118,101.6410808","2.935495,101.6409646"
864000000000000,715540,2023-01-02 14:09:25,2023-01-02 13:57:30,"2.9217298,101.6510313","2.9253384,101.6376968"
863000000000000,310261,2023-01-01 15:05:14,2023-01-01 15:00:03,"2.9356031,101.641069","2.9355286,101.6410384"
864000000000000,498584,2023-01-25 20:13:55,2023-01-25 20:05:37,"2.9184916,101.6460991","2.9110946,101.6392525"
863000000000000,3218628,2023-02-12 14:16:43,2023-02-12 13:23:05,"2.9353025,101.6407279","2.9353831,101.6407423"
864000000000000,78863,2023-03-07 18:07:26,2023-03-07 18:06:07,"2.9218805,101.6509761","2.9217351,101.6510454"
864000000000000,327921,2023-02-24 14:56:58,2023-02-24 14:51:30,"2.9165003,101.650457","2.9187243,101.6456655"
864000000000000,0,2023-01-28 12:05:46,2023-01-28 11:56:25,"2.9356127,101.641085","-1.0,-1.0"
864000000000000,57410,2023-02-11 22:02:02,2023-02-11 22:01:05,"2.9217565,101.6511364","2.9217201,101.6509322"
864000000000000,439912,2023-01-18 00:45:57,2023-01-18 00:38:37,"2.9182737,101.6456208","2.9205475,101.6556799"
864000000000000,331493,2023-03-24 01:40:06,2023-03-24 01:34:34,"2.9135627,101.655178","2.9207467,101.6612443"
864000000000000,237407,2023-03-19 16:54:21,2023-03-19 16:50:23,"2.9253017,101.6420157","2.9216822,101.6511138"
864000000000000,425927,2023-02-16 09:31:45,2023-02-16 09:24:39,"2.9109915,101.6394983","2.9110225,101.6393377"
864000000000000,228128,2023-02-16 07:54:06,2023-02-16 07:50:18,"2.9223511,101.6410201","2.9229402,101.6417717"
864000000000000,536132,2023-01-30 00:09:00,2023-01-30 00:00:04,"2.9210245,101.6382423","2.9286061,101.6546291"
864000000000000,14170576,2023-03-07 05:44:00,2023-03-07 01:47:50,"2.918174,101.6494135","2.9223112,101.6398632"
864000000000000,402327,2023-01-05 18:29:15,2023-01-05 18:22:33,"2.9223068,101.6417937","2.9232112,101.6341313"
864000000000000,606915,2023-03-15 08:53:00,2023-03-15 08:42:53,"2.9367789,101.6618348","2.9252317,101.6558798"
864000000000000,385643,2023-03-16 21:55:14,2023-03-16 21:48:49,"2.9220808,101.6344352","2.9340583,101.6313613"
863000000000000,2205591,2023-03-04 22:52:59,2023-03-04 22:16:14,"2.9357094,101.641058","2.9348815,101.6406035"
864000000000000,248098,2023-03-15 13:16:50,2023-03-15 13:12:42,"2.9228662,101.6342286","2.9201615,101.6363582"
864000000000000,566456,2023-03-10 13:43:22,2023-03-10 13:33:56,"2.9119508,101.6531148","2.9307835,101.6475202"
864000000000000,4760138,2023-03-26 17:37:18,2023-03-26 16:17:58,"2.935607,101.6410618","2.9356738,101.6411051"
864000000000000,224021,2023-04-03 12:56:21,2023-04-03 12:52:37,"2.9223837,101.6407542","2.9217507,101.6510773"
864000000000000,20929,2023-01-25 04:55:20,2023-01-25 04:54:59,"2.9248083,101.6369917","2.9250617,101.6374544"
863000000000000,1130738,2023-02-04 19:02:51,2023-02-04 18:44:00,"2.9358427,101.6430497","2.9358064,101.6421558"
864000000000000,1923498,2023-04-02 17:53:01,2023-04-02 17:20:57,"2.9356294,101.6410818","2.9355951,101.6410289"
863000000000000,1405422,2023-01-24 16:59:15,2023-01-24 16:35:50,"2.9355299,101.6410116","2.9356105,101.6410793"
864000000000000,792656,2023-02-10 00:36:31,2023-02-10 00:23:18,"2.9204076,101.6372308","2.9233217,101.6338754"
864000000000000,272333,2023-04-03 04:48:45,2023-04-03 04:44:13,"2.9212194,101.6557229","2.9134935,101.6555895"
864000000000000,829244,2023-01-14 17:31:07,2023-01-14 17:17:17,"2.9286025,101.6547318","2.9149392,101.6692104"
864000000000000,715190,2023-02-14 08:18:53,2023-02-14 08:06:58,"2.9231276,101.6579145","2.9254374,101.6378338"
864000000000000,690596,2023-02-01 21:25:18,2023-02-01 21:13:47,"2.9212435,101.6556419","2.9110199,101.6392126"
864000000000000,313614,2023-03-27 22:01:33,2023-03-27 21:56:19,"2.9091214,101.6627909","2.9147909,101.6667861"
864000000000000,5534248,2023-01-26 21:50:11,2023-01-26 20:17:57,"2.9145894,101.6669237","2.9149409,101.6692376"
864000000000000,275048,2023-04-06 16:24:03,2023-04-06 16:19:28,"2.9202074,101.636393","2.9234032,101.6357182"
864000000000000,225752,2023-01-07 00:09:10,2023-01-07 00:05:24,"2.9246676,101.6366717","2.9232199,101.634036"
864000000000000,576489,2023-03-22 22:46:48,2023-03-22 22:37:12,"2.9207373,101.6558681","2.9257163,101.6378768"
864000000000000,567285,2023-01-04 17:28:36,2023-01-04 17:19:09,"2.9128835,101.6544739","2.9163868,101.6456236"
864000000000000,533683,2023-03-27 15:28:08,2023-03-27 15:19:14,"2.9225768,101.6374516","2.9218203,101.6511167"
864000000000000,380218,2023-02-26 11:38:14,2023-02-26 11:31:54,"2.9253841,101.6375662","2.9217334,101.6510354"
864000000000000,2060435,2023-02-15 19:58:29,2023-02-15 19:24:09,"2.9231295,101.6341086","2.9232832,101.6341204"
864000000000000,831068,2023-03-24 14:44:51,2023-03-24 14:31:00,"2.9307527,101.6475763","2.9231545,101.6340418"
864000000000000,325557,2023-02-02 03:20:43,2023-02-02 03:15:17,"2.9237325,101.6356452","2.9113114,101.6393029"
864000000000000,429647,2023-03-01 13:57:53,2023-03-01 13:50:44,"2.9202069,101.6363286","2.9110231,101.639267"
864000000000000,4351418,2023-03-20 01:54:44,2023-03-20 00:42:12,"2.9262328,101.6512984","2.9238725,101.6494858"
864000000000000,531259,2023-01-04 17:49:31,2023-01-04 17:40:40,"2.9196121,101.6567652","2.9089081,101.6627812"
864000000000000,246560,2023-02-10 19:55:55,2023-02-10 19:51:49,"2.920034,101.6365549","2.9158129,101.6409642"
864000000000000,183291,2023-03-31 22:27:47,2023-03-31 22:24:44,"2.9248792,101.6374252","2.9234419,101.6356543"
863000000000000,1692081,2023-02-12 18:53:50,2023-02-12 18:25:38,"2.9352386,101.6407327","2.9352535,101.6407026"
864000000000000,381324,2023-03-22 12:08:19,2023-03-22 12:01:57,"2.9235474,101.6617761","2.9218329,101.6510075"
864000000000000,530242,2023-01-03 07:17:58,2023-01-03 07:09:08,"2.9213925,101.6562431","2.909123,101.6628005"
864000000000000,481562,2023-03-13 18:54:46,2023-03-13 18:46:45,"2.9159606,101.6543672","2.9223037,101.6409084"
863000000000000,533433,2023-01-25 18:53:52,2023-01-25 18:44:58,"2.9356889,101.6411237","2.9355634,101.6410037"
864000000000000,475242,2023-01-29 12:30:00,2023-01-29 12:22:05,"2.9254844,101.6377689","2.935597,101.6410591"
863000000000000,7055695,2023-02-08 03:59:35,2023-02-08 02:01:59,"2.9355844,101.6410665","2.9151433,101.6691573"
864000000000000,584063,2023-03-27 11:06:38,2023-03-27 10:56:54,"2.9212169,101.6372015","2.9356525,101.6410523"
864000000000000,179974,2023-02-05 00:15:33,2023-02-05 00:12:33,"2.9235231,101.6356561","2.9260884,101.638355"
864000000000000,2934067,2023-01-26 11:58:44,2023-01-26 11:09:50,"2.9286271,101.654697","2.9356273,101.6410305"
864000000000000,677264,2023-03-08 17:13:31,2023-03-08 17:02:14,"2.9185248,101.6514008","2.9229411,101.6340108"
864000000000000,421668,2023-02-08 10:07:08,2023-02-08 10:00:07,"2.9111382,101.639149","2.9154893,101.6496732"
864000000000000,607685,2023-02-15 08:50:23,2023-02-15 08:40:16,"2.9159564,101.6411998","2.9240485,101.6551093"
864000000000000,284623,2023-02-10 13:46:06,2023-02-10 13:41:22,"2.9285097,101.6549218","2.9322052,101.6478154"
864000000000000,1392728,2023-01-09 01:58:37,2023-01-09 01:35:24,"2.9250932,101.6375003","2.9212743,101.6330645"
864000000000000,24564,2023-01-19 21:47:49,2023-01-19 21:47:24,"2.9255758,101.6376381","2.9254125,101.6377569"
864000000000000,532873,2023-02-10 14:31:52,2023-02-10 14:22:59,"2.9316058,101.6475953","2.9196386,101.6569154"
864000000000000,134138,2023-02-07 11:32:25,2023-02-07 11:30:11,"2.9254419,101.6378216","2.9304108,101.6380527"
864000000000000,766057,2023-01-29 11:18:33,2023-01-29 11:05:46,"2.935581,101.6409761","2.9356033,101.6409967"
864000000000000,697736,2023-03-14 17:31:19,2023-03-14 17:19:41,"2.9139553,101.6560404","2.9147317,101.6667483"
864000000000000,697928,2023-02-28 08:21:09,2023-02-28 08:09:31,"2.9158829,101.6409298","2.923845,101.6552706"
864000000000000,404454,2023-04-02 08:06:06,2023-04-02 07:59:21,"2.9163507,101.6460105","2.9136986,101.6552929"
864000000000000,1068106,2023-01-07 17:50:07,2023-01-07 17:32:19,"2.9356303,101.6410675","2.9354885,101.6410507"
864000000000000,590722,2023-01-28 18:33:26,2023-01-28 18:23:35,"2.9090001,101.6638166","2.9091233,101.6627983"
864000000000000,56225,2023-02-11 01:26:16,2023-02-11 01:25:20,"2.9356362,101.6410305","2.9356331,101.6410318"
864000000000000,434705,2023-03-20 08:36:12,2023-03-20 08:28:57,"2.916204,101.6497415","2.9285418,101.6549972"
863000000000000,238913,2023-01-26 14:23:08,2023-01-26 14:19:09,"2.9356722,101.6411636","2.9356161,101.6410484"
863000000000000,41161,2023-01-22 15:59:50,2023-01-22 15:59:09,"2.9356296,101.641096","2.9356647,101.6410492"
864000000000000,190417,2023-01-17 02:41:32,2023-01-17 02:38:21,"2.9233308,101.6355894","2.9250436,101.637287"
864000000000000,2895556,2023-01-06 23:43:12,2023-01-06 22:54:56,"2.9254749,101.6378284","2.9253888,101.6377405"
863000000000000,6671120,2023-01-08 10:26:31,2023-01-08 08:35:20,"2.935572,101.6410734","2.9356223,101.6410386"
864000000000000,35960,2023-04-04 08:11:50,2023-04-04 08:11:14,"2.9184217,101.6573735","2.9180831,101.6575132"
864000000000000,895529,2023-03-10 21:57:44,2023-03-10 21:42:49,"2.9206211,101.6557059","2.9237827,101.6613573"
863000000000000,4550388,2023-01-29 02:57:14,2023-01-29 01:41:24,"2.935675,101.6410517","2.9254433,101.6377867"
864000000000000,372527,2023-01-29 08:17:17,2023-01-29 08:11:04,"2.9140012,101.6554191","2.921075,101.6557754"
864000000000000,163273,2023-01-24 05:21:47,2023-01-24 05:19:04,"2.9282462,101.6538907","2.9282462,101.6538907"
864000000000000,967879,2023-02-12 13:25:50,2023-02-12 13:09:43,"2.9199873,101.6364831","2.9217616,101.6510396"
864000000000000,427910,2023-03-03 23:19:47,2023-03-03 23:12:39,"2.9213281,101.6570116","2.9206052,101.6613391"
864000000000000,985074,2023-01-11 21:09:15,2023-01-11 20:52:50,"2.9110443,101.6393563","2.9201505,101.6365469"
864000000000000,1624295,2023-02-14 20:48:21,2023-02-14 20:21:17,"2.9217267,101.6510984","2.9159746,101.6408636"
864000000000000,704850,2023-02-17 23:50:46,2023-02-17 23:39:01,"2.9211432,101.655774","2.9252167,101.6374389"
864000000000000,493598,2023-02-28 20:33:31,2023-02-28 20:25:17,"2.9217162,101.6509159","2.9254698,101.6378793"
863000000000000,120545,2023-03-15 16:09:49,2023-03-15 16:07:49,"2.9362445,101.6419197","2.9225786,101.6505786"
864000000000000,475926,2023-02-01 00:38:22,2023-02-01 00:30:26,"2.9209608,101.6377843","2.9339569,101.6365551"
864000000000000,1608082,2023-03-23 23:02:18,2023-03-23 22:35:30,"2.9164445,101.6456243","2.916028,101.6408517"
864000000000000,203663,2023-01-15 12:26:38,2023-01-15 12:23:15,"2.9229057,101.6426251","2.9218165,101.6511385"
864000000000000,477660,2023-02-28 22:47:03,2023-02-28 22:39:06,"2.9162642,101.6456468","2.9247531,101.6373502"
864000000000000,582798,2023-03-14 09:20:00,2023-03-14 09:10:17,"2.9193384,101.6397774","2.9239673,101.6550526"
864000000000000,297493,2023-04-04 17:37:43,2023-04-04 17:32:45,"2.9161075,101.6491057","2.9217495,101.6510932"
864000000000000,442717,2023-03-05 20:55:07,2023-03-05 20:47:45,"2.9235539,101.6617577","2.9089338,101.6628711"
864000000000000,151185,2023-01-13 23:22:09,2023-01-13 23:19:38,"2.9356472,101.6410559","2.9356424,101.6410499"
